item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q108745687,Fernando Elísio Freire,Q114612708,"Ministro do Estado, da Família, Inclusão e Desenvolvimento Social",2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q108745687-2C6512A4-ECC7-4BC7-AC0D-B325A6E86BEB
Q108782678,Gilberto Correia Carvalho Silva,Q114612673,Ministro da Agricultura e Ambiente,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q108782678-D1A1D751-6FE1-4246-B971-B7898BB8C1C6
Q111732093,Joana Gomes Rosa Amado,Q114612567,Ministra da Justiça,2021-05,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q111732093-7B9CB468-3AE2-4C15-B806-675643D86361
Q114612805,Abraão Aníbal Barbosa Vicente,Q114927464,Ministro do Mar,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612805-1dcab016-445f-8218-5754-0025d076ad6d
Q114612805,Abraão Aníbal Barbosa Vicente,Q114612561,Ministro da Cultura e das Indústrias Criativas,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612805-2F159BA4-D2BC-4C86-BD55-B8B443DFCBE7
Q114612806,Alexandre Dias Monteiro,Q114612692,"Ministro da Indústria, Comércio e Energia",2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612806-CC79EDE5-929A-42F5-844F-910D60D5A00C
Q114612807,Amadeu Cruz Dr. Amadeu Cruz,Q114612681,Ministro da Educação,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612807-1A37821C-019A-4160-A1B2-9DADFB4A8661
Q114612809,Carlos Jorge Duarte Santos,Q114612717,Ministro do Turismo e Transportes,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612809-68651B08-0DA7-4A15-BD15-F4666B2466EA
Q114612811,Carlos Monteiro,Q114612664,Ministro Adjunto do Primeiro Ministro para a Juventude e Desporto,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612811-ECA43A40-6B72-4286-9A0A-4C62E4BB92E3
Q114612812,Edna Manuela Miranda de Oliveira,Q114612599,Ministra da Modernização do Estado e da Administração Pública,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612812-F5CCB1EA-BC9B-4E85-A3DB-ADEB9C8A98EB
Q114612813,Filomena Gonçalves,Q112034425,Ministra da Saúde,2022-10-25,,https://www.governo.cv/governo/ministerios/,2022-10-30,Q114612813-03AC00D9-0ECB-4565-AB42-84DE5CC22DD3
Q114612814,Janine Tatiana Santos Lélis,Q114612618,Ministra da Presidência do Conselho de Ministros e dos Assuntos Parlamentares,2022-10-25,,https://www.governo.cv/governo/ministerios/,2022-10-30,Q114612814-1591FB49-6620-4EE8-8E8B-91B4817D48F3
Q114612814,Janine Tatiana Santos Lélis,Q114927485,Ministra da Coesão Territorial,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612814-7a83827b-4e65-6f48-9fe9-64528e63b4a0
Q114612814,Janine Tatiana Santos Lélis,Q114612573,"Ministra de Estado, da Defesa Nacional",2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612814-C5E05297-4276-4E69-AF36-B8F9832B21EC
Q114612816,Jorge Santos,Q114612700,Ministro das Comunidades,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612816-81F177D6-B60A-499F-8EE0-8272441D95FF
Q114612818,Paulo Augusto Costa Rocha,Q114612566,Ministro da Administração Interna,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q114612818-C9F4C29C-64FD-477D-B835-7FC6B84A5C8E
Q23899522,José Ulisses Correia e Silva,Q30100568,Primeiro-Ministro,2016-04-22,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q23899522-8847dca7-4249-a55d-41ad-de8f3606545b
Q45965970,Eunice Andrade da Silva Spencer Lopes,Q114612653,"Ministra das Infraestruturas, Ordenamento do Território e Habitação",2016-06-22,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q45965970-62EC6FD8-7DF1-4BC0-8F9D-F6D28F0C20DB
Q57649,José Maria Neves,Q19058382,Presidente de Cabo Verde,2021-11-09,,,,Q57649-927B275E-2A6D-4194-9B0B-08F843093FB0
Q7378692,Rui Alberto de Figueiredo Soares,Q18204364,"Ministro dos Negócios Estrangeiros, Cooperação e Integração Regional",2021-01-15,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q7378692-FBCDCCBF-6002-4E5E-BDBC-594FFDD37872
Q88247927,Olavo Avelino Garcia Correia,Q114927548,Ministro da Economia Digital,2021-05-20,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q88247927-44be3618-46a4-ca20-4464-90cac81c8730
Q88247927,Olavo Avelino Garcia Correia,Q114612948,Ministro das Finanças e do Fomento Empresarial,2016-05,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q88247927-AA475212-A5A0-46A9-97E9-7A9FAF24C5EC
Q88247927,Olavo Avelino Garcia Correia,Q114611325,Vice-Primeiro-Ministro,2016-05,,https://www.governo.cv/governo/ministerios/,2022-10-12,Q88247927-e6c213a9-40b7-9a94-8ff8-9e35b19f603e
